Date,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chhattisgarh,Goa,Gujarat,Haryana,Himachal Pradesh,Jharkhand,Karnataka,Kerala,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,Delhi
2020-07-12,87.02,237.18,143.78,252.07,208.83,114.48,219.74,179.51,275.4,303.4,381.63,36.51,58.0,262.25,221.0,68.89,94.79,259.41,234.08,71.04,277.22,293.15,222.99,91.81,74.52,456.7,128.73,65.0,143.17
2020-07-13,85.4,227.6,141.47,252.4,197.42,118.86,219.89,192.55,264.18,291.22,387.36,44.95,58.54,257.19,228.34,54.63,103.83,243.01,239.77,78.46,277.0,301.32,223.56,85.33,66.85,460.38,133.27,63.83,158.15
2020-07-14,76.68,228.67,149.44,238.33,208.7,117.6,215.08,192.59,277.15,290.31,386.89,32.36,71.27,264.26,228.92,66.46,99.07,252.08,231.02,66.6,266.51,301.79,212.9,79.9,68.98,456.81,122.78,67.8,142.1
2020-07-15,94.75,235.77,153.37,248.6,213.62,103.87,210.6,196.31,279.65,305.78,371.08,40.49,63.37,263.07,225.19,54.38,90.62,260.7,233.89,63.52,267.53,289.77,223.28,90.0,69.48,461.08,117.74,65.06,150.01
2020-07-16,84.34,232.96,152.47,238.88,209.4,117.54,211.61,184.55,274.77,301.01,382.76,32.33,55.43,258.22,222.71,58.28,99.7,255.76,230.48,63.32,283.28,295.44,224.77,83.48,82.63,451.14,117.75,62.16,158.45
2020-07-17,91.9,242.42,154.57,244.6,201.09,117.5,222.27,197.72,282.87,294.27,372.13,34.47,57.55,270.8,218.45,56.57,95.62,264.44,229.9,64.03,267.81,298.04,218.19,86.73,76.16,467.38,118.55,58.6,143.82
2020-07-18,89.81,241.67,144.48,251.23,196.28,123.62,221.03,193.05,268.84,294.1,387.2,31.56,71.85,257.85,225.17,68.71,96.4,250.08,244.31,74.66,285.87,295.47,210.25,82.86,68.23,464.48,135.77,57.44,155.14
2020-07-19,76.82,233.77,148.68,239.57,215.49,110.16,221.36,185.35,274.13,296.88,384.94,36.47,72.9,260.87,227.92,63.12,99.34,251.09,244.26,79.41,285.33,304.27,227.54,87.72,75.66,461.21,129.66,69.96,151.71
2020-07-20,78.6,244.44,158.36,249.49,212.94,122.8,220.54,193.41,282.03,298.18,385.84,50.18,61.41,275.78,235.13,52.87,98.07,260.11,246.6,61.87,284.31,298.29,226.35,85.59,77.55,466.98,136.65,64.65,154.44
2020-07-21,78.98,248.16,149.05,241.71,214.6,116.51,226.3,199.59,280.02,309.75,385.89,38.73,55.82,277.44,228.14,55.79,104.96,261.73,237.76,81.61,285.58,293.17,226.87,83.52,70.09,459.81,124.99,65.67,154.53
2020-07-22,83.64,233.2,147.14,255.22,199.54,113.7,222.67,184.44,275.53,310.01,392.97,37.37,60.86,270.3,228.53,58.65,97.03,261.69,233.69,78.76,282.77,307.19,211.78,79.05,85.31,464.9,122.5,62.6,150.11
2020-07-23,84.02,237.32,143.1,257.28,216.35,113.54,220.19,191.11,278.71,306.38,395.43,40.46,57.99,264.61,228.28,59.81,95.46,257.05,244.2,67.5,282.7,294.44,227.06,78.78,75.54,466.52,128.22,73.5,152.51
2020-07-24,86.9,243.25,161.53,259.32,208.0,121.89,219.73,197.98,278.57,303.05,378.1,42.55,70.33,271.14,238.03,60.97,105.89,251.85,250.33,70.62,283.38,306.69,232.02,91.18,70.27,467.75,131.65,72.21,154.97
2020-07-25,89.43,238.15,160.21,254.34,199.97,124.75,230.24,204.54,280.4,309.78,387.4,42.4,57.01,280.09,226.12,61.61,105.5,263.39,237.95,69.94,280.03,312.32,219.61,77.35,73.52,478.57,137.85,59.5,155.84
2020-07-26,94.22,241.58,160.63,261.03,213.91,109.07,233.4,188.73,281.94,306.75,396.41,38.56,56.88,274.19,226.99,71.43,107.37,262.34,232.93,63.84,284.45,300.03,233.39,81.01,78.99,463.83,129.1,72.02,165.75
2020-07-27,80.9,244.83,151.07,243.79,213.56,121.89,224.02,200.92,290.51,300.83,381.65,33.89,73.53,266.43,230.51,71.15,93.94,263.24,237.77,82.62,279.17,312.22,220.76,77.34,75.96,475.44,139.12,62.94,148.62
2020-07-28,97.82,245.52,155.11,252.1,215.09,125.68,235.37,195.53,282.3,298.17,400.71,45.19,56.84,275.08,235.3,61.16,92.18,257.74,250.16,80.75,275.04,310.36,228.17,89.07,70.99,473.63,122.92,63.51,153.79
2020-07-29,98.26,240.44,164.01,262.8,205.47,126.21,232.1,194.91,293.86,313.67,398.26,33.93,70.13,269.33,233.47,59.73,97.18,257.44,239.26,81.58,292.98,308.99,218.93,92.33,82.95,466.02,124.3,74.62,150.13
2020-07-30,89.42,256.79,158.41,251.83,204.26,115.39,231.49,204.98,279.28,303.87,389.05,31.9,63.34,267.96,227.67,64.8,90.83,270.98,249.88,81.1,288.07,305.09,217.73,96.84,70.09,471.47,131.76,64.9,157.85
2020-07-31,91.36,240.71,158.19,248.9,212.84,125.47,223.47,206.29,291.8,299.84,404.33,32.31,60.6,268.7,237.56,68.13,105.62,260.62,242.43,77.29,278.72,304.47,228.73,94.23,87.93,470.07,137.5,58.22,159.01
2020-08-01,84.82,251.24,147.61,263.49,204.09,109.78,235.5,200.42,287.85,306.61,405.74,45.5,73.3,270.43,227.94,70.98,98.74,267.17,238.71,82.16,295.6,310.31,219.33,86.09,77.14,477.02,121.35,62.33,157.88
2020-08-02,95.03,257.05,163.49,248.11,220.93,127.43,221.95,190.32,288.21,319.88,387.83,48.56,68.13,270.69,231.95,69.33,95.64,257.86,255.65,70.88,288.44,314.6,234.82,96.74,84.06,477.71,132.55,71.34,164.4
2020-08-03,90.61,251.79,159.53,256.33,220.34,128.98,233.95,202.08,281.04,320.04,391.73,51.07,61.93,270.21,225.66,73.41,89.47,264.47,241.32,69.73,284.5,317.96,235.01,84.53,89.4,486.83,129.62,71.26,149.88
2020-08-04,93.18,242.76,156.03,264.2,210.73,113.96,236.61,196.05,278.83,316.29,398.55,38.03,66.23,270.21,234.28,54.99,93.95,269.52,250.1,65.48,285.08,319.04,235.72,79.84,88.46,490.33,140.16,72.75,161.6
2020-08-05,82.61,244.55,161.93,266.4,206.32,112.25,224.91,199.67,296.83,320.66,409.52,51.91,61.48,277.24,236.61,70.87,97.48,263.98,256.23,65.75,284.63,309.53,233.02,88.41,72.53,491.8,137.58,59.9,153.52
2020-08-06,97.34,260.82,158.04,252.21,215.13,112.34,240.26,210.7,295.45,314.63,398.12,47.86,59.94,285.5,230.86,73.52,107.95,270.83,249.59,81.99,295.97,312.11,227.1,95.02,79.26,479.87,136.92,68.95,154.76
2020-08-07,96.13,258.84,148.62,259.7,222.73,125.41,223.46,203.24,300.69,323.44,395.31,43.57,57.91,275.2,244.33,67.0,90.51,261.91,241.11,80.71,294.22,320.62,221.33,81.23,89.68,490.02,141.18,75.88,156.42
2020-08-08,98.15,261.25,153.68,266.27,221.47,126.01,241.42,196.51,282.87,321.64,412.68,37.22,62.04,285.35,232.79,69.74,93.91,267.92,241.95,65.46,297.44,316.0,240.59,90.07,87.13,488.45,140.81,70.55,155.63
2020-08-09,82.53,249.77,152.04,267.45,218.34,129.04,241.51,211.12,290.8,325.87,401.96,45.64,68.22,289.76,247.93,65.91,94.47,274.52,254.52,72.98,297.27,309.08,222.09,93.37,76.94,479.86,127.57,75.12,166.94
2020-08-10,84.18,262.46,161.36,269.31,214.18,119.69,228.14,199.63,299.29,322.02,406.48,38.87,67.48,286.3,230.21,66.64,96.16,262.03,259.15,84.27,300.67,322.48,228.04,95.36,82.24,497.85,142.44,62.51,161.7
2020-08-11,92.69,264.33,152.84,268.62,215.91,115.96,242.54,198.29,295.47,325.78,397.94,47.6,71.42,281.61,244.01,65.52,91.48,266.1,252.8,68.28,287.71,325.15,242.41,81.62,80.25,488.88,143.76,73.28,164.01
2020-08-12,100.02,255.52,150.2,261.75,215.7,113.63,225.64,200.56,302.0,321.01,406.86,43.55,69.26,290.59,236.71,56.81,95.02,277.0,244.92,85.34,296.84,317.13,236.81,82.84,78.86,494.32,131.63,67.39,171.71
2020-08-13,101.4,253.17,169.27,254.55,225.54,116.53,238.51,198.44,288.74,329.07,412.18,49.6,59.04,285.18,238.45,56.84,101.02,270.2,245.96,82.22,289.76,311.54,225.25,95.04,74.21,495.37,132.15,68.48,156.55
2020-08-14,88.66,262.77,154.03,269.51,211.21,115.27,237.68,210.79,285.97,325.02,418.13,48.79,72.28,293.41,243.85,60.49,93.34,264.85,259.89,83.63,297.35,315.0,228.96,97.83,81.99,500.3,143.71,70.42,172.02
2020-08-15,90.27,248.9,153.16,254.65,217.81,125.01,243.77,195.59,305.49,317.52,408.19,35.44,74.85,295.07,235.72,69.81,106.67,268.86,254.91,79.58,299.06,327.18,230.73,89.75,82.27,488.42,132.97,73.96,170.54
2020-08-16,94.87,249.12,170.16,270.51,222.82,119.59,227.87,197.45,291.97,314.51,407.55,41.52,64.85,284.2,251.86,74.29,109.75,273.9,250.11,73.88,296.74,311.4,230.78,93.53,86.47,502.6,126.21,59.47,171.95
2020-08-17,89.67,262.62,165.27,265.2,227.1,130.46,236.95,202.91,298.93,323.88,412.47,34.32,70.19,287.3,245.2,63.48,99.04,267.79,256.98,84.32,302.63,330.05,237.15,82.93,81.96,504.34,133.71,61.48,169.34
2020-08-18,88.73,256.25,162.04,268.59,224.53,130.1,235.18,213.55,295.37,322.32,416.11,34.34,66.72,289.1,238.64,68.33,110.13,284.4,264.95,70.81,308.16,319.75,238.21,91.17,84.04,497.56,141.86,64.91,171.56
2020-08-19,94.78,264.18,154.43,275.48,219.38,122.44,238.95,210.45,305.72,324.36,413.22,35.16,67.42,290.14,253.91,67.34,105.85,271.26,257.49,69.75,293.6,331.28,236.62,88.7,79.95,491.49,141.81,77.41,174.69
2020-08-20,98.75,267.28,154.62,272.76,219.64,126.83,231.22,199.02,304.44,327.24,406.62,41.56,72.17,290.6,239.28,60.57,111.06,273.92,263.03,72.14,291.07,318.11,245.71,93.2,81.43,507.71,147.32,66.68,173.29
2020-08-21,83.81,251.96,159.91,264.38,226.98,118.37,244.35,216.85,296.85,325.86,405.97,37.61,61.05,285.67,249.69,60.93,109.6,272.22,248.64,82.64,296.26,318.35,230.34,89.32,91.0,502.42,137.35,60.6,174.17
2020-08-22,102.31,254.53,172.01,267.93,230.58,128.51,249.65,200.46,307.07,331.37,407.65,48.38,66.91,287.88,245.82,64.05,95.8,274.8,249.56,83.22,292.81,319.41,241.3,85.91,78.87,499.13,146.76,63.41,165.65
2020-08-23,88.47,269.21,169.13,269.83,228.86,127.04,247.5,205.4,294.91,318.17,410.31,44.26,67.9,299.08,253.33,68.28,110.94,288.31,264.22,68.64,302.1,318.87,247.9,93.51,89.01,497.85,131.35,66.62,160.36
2020-08-24,92.02,271.07,156.92,269.73,219.29,134.98,233.12,217.99,308.26,326.2,423.03,52.74,59.78,285.68,248.0,65.34,95.86,270.78,253.39,68.36,296.11,323.3,238.96,82.43,77.51,499.47,138.14,78.48,161.84
2020-08-25,89.66,256.83,172.17,272.53,222.02,131.34,241.14,200.42,308.84,328.83,423.76,53.43,61.91,290.99,252.75,58.57,101.19,279.62,257.46,81.61,304.93,337.23,247.59,97.22,89.35,512.97,137.19,59.91,162.27
2020-08-26,93.93,269.27,172.94,275.87,216.86,130.51,237.18,216.83,313.41,334.71,425.16,40.11,71.88,302.45,256.49,63.82,107.56,279.79,255.6,86.33,298.37,326.65,244.57,97.32,91.19,507.83,133.49,71.92,164.84
2020-08-27,85.72,274.46,162.1,274.03,233.19,118.24,235.7,219.82,312.75,337.04,430.3,50.99,69.55,293.97,240.05,74.09,113.07,277.41,265.19,87.28,311.37,326.9,236.58,94.19,92.75,506.33,146.54,76.21,174.98
2020-08-28,102.81,260.78,174.25,269.29,218.38,124.77,248.22,207.03,312.1,332.2,425.27,45.67,66.97,294.06,246.43,70.73,98.29,278.67,253.35,76.11,315.57,328.78,240.56,90.34,87.05,505.14,146.08,65.82,166.42
2020-08-29,88.99,257.0,171.05,279.52,218.99,127.82,245.03,205.58,303.7,328.23,426.45,39.72,66.06,288.56,252.44,62.15,101.46,289.62,262.81,85.62,302.1,328.94,252.02,94.69,90.32,503.17,139.94,63.86,178.34
2020-08-30,92.81,274.46,171.25,275.31,219.12,132.78,241.82,219.54,304.49,336.9,429.44,44.63,73.47,306.08,248.83,63.03,96.78,278.28,257.26,77.71,308.97,323.49,248.28,102.34,82.58,515.75,149.06,69.24,164.76
2020-08-31,86.97,259.88,166.92,283.42,233.89,126.2,253.55,205.89,306.92,334.17,429.9,53.65,73.75,291.9,243.62,77.92,103.89,279.8,265.08,84.7,313.11,342.17,236.54,91.77,85.46,505.32,141.86,80.1,168.78
2020-09-01,105.02,262.05,158.32,276.38,239.08,129.55,246.12,217.67,316.52,338.94,426.83,47.61,78.02,307.6,254.49,63.8,107.96,283.49,269.99,80.61,303.97,328.41,250.42,95.25,75.36,522.74,133.75,65.58,177.37
2020-09-02,99.09,272.01,165.13,284.18,232.62,134.66,251.21,206.31,299.31,326.12,418.93,39.09,68.9,305.4,253.78,76.85,99.91,291.17,257.57,72.51,305.75,330.09,250.11,87.3,84.73,525.96,137.3,69.31,175.96
2020-09-03,106.56,271.52,164.65,268.02,238.12,120.75,243.89,212.87,306.68,327.31,434.44,41.72,71.95,303.75,245.23,60.33,100.1,282.94,262.08,79.63,302.61,342.16,251.64,94.77,78.53,520.01,132.44,65.68,175.25
2020-09-04,89.21,260.84,164.1,272.07,234.11,134.3,245.34,222.26,303.1,335.44,429.57,44.57,79.33,306.47,261.14,66.72,111.62,296.29,270.77,76.52,309.72,343.85,237.46,95.2,88.87,515.05,136.66,78.85,176.98
2020-09-05,88.16,276.93,175.86,270.09,236.3,121.11,244.33,221.56,308.82,342.15,436.14,53.11,79.84,310.71,257.21,70.14,111.1,291.58,267.71,75.82,319.82,338.04,253.49,101.15,91.66,523.72,149.44,79.65,178.21
2020-09-06,99.56,263.82,161.63,277.81,233.1,132.51,251.65,218.7,305.06,342.73,422.2,51.85,75.72,308.85,264.35,61.39,104.3,293.7,257.24,86.36,318.97,335.85,253.03,88.65,86.11,523.35,151.05,76.62,173.14
2020-09-07,94.1,277.38,172.61,273.27,235.69,124.91,258.73,210.1,317.82,344.27,425.04,53.43,64.77,301.0,247.35,70.02,104.28,285.81,276.12,74.67,319.57,347.33,246.28,93.65,82.22,521.7,143.54,76.62,168.73
2020-09-08,88.14,266.58,174.54,278.71,240.53,138.51,246.2,225.68,308.48,334.93,431.56,45.2,71.87,305.62,249.5,68.58,109.53,296.39,267.26,73.19,309.13,329.49,244.56,105.29,87.92,530.25,146.0,70.06,182.67
2020-09-09,106.19,268.48,164.56,279.57,232.05,137.62,258.78,219.29,308.1,349.08,436.29,40.13,71.03,303.5,255.41,73.02,102.48,287.48,268.09,72.07,310.67,338.12,250.28,94.62,88.6,523.09,145.47,80.96,182.35
2020-09-10,101.44,266.78,171.61,276.91,240.76,125.27,243.27,222.4,318.05,337.11,437.71,47.02,68.15,297.46,260.73,63.54,110.0,291.34,273.24,77.39,317.61,345.18,239.98,105.83,79.7,516.52,135.02,69.96,172.53
2020-09-11,95.72,272.84,169.18,288.37,227.27,123.02,257.04,219.98,315.83,345.89,431.38,50.59,74.4,304.76,251.82,72.98,111.57,300.33,260.02,83.43,321.97,340.13,242.62,87.53,84.61,519.98,138.31,63.0,173.42
2020-09-12,97.19,270.49,181.04,282.31,228.11,128.08,258.92,215.36,307.39,338.72,434.59,46.83,63.57,308.86,257.4,80.24,117.63,289.87,274.36,74.86,312.18,343.55,251.66,89.14,96.74,528.67,149.97,78.07,176.29
2020-09-13,102.15,269.86,165.84,289.14,234.8,122.02,243.06,213.74,314.13,340.58,427.83,40.98,71.78,314.1,268.34,78.29,117.23,286.16,266.8,76.46,327.1,349.92,260.29,99.56,81.93,536.65,146.87,75.58,179.22
2020-09-14,90.45,279.08,172.06,277.71,230.14,140.61,262.81,229.14,316.62,334.6,439.74,40.14,64.71,313.57,251.55,74.88,113.25,294.24,268.81,82.41,322.79,336.18,255.48,91.35,91.93,537.7,147.2,75.2,178.34
2020-09-15,94.79,273.88,167.32,284.0,232.27,122.56,260.08,224.36,324.21,339.47,435.16,44.77,82.69,305.86,261.31,78.67,107.85,296.27,278.49,82.94,317.92,343.38,259.16,104.0,86.09,539.3,141.82,79.29,185.39
2020-09-16,95.49,267.14,176.46,283.81,243.42,136.69,259.47,220.74,324.41,340.03,437.93,38.3,67.19,305.72,260.36,68.88,103.5,299.11,277.61,88.57,322.54,342.23,255.85,99.58,91.7,533.04,144.11,78.68,175.48
2020-09-17,94.15,267.75,176.16,285.71,241.34,135.71,251.64,225.95,311.83,346.26,451.1,53.24,80.58,312.93,253.52,76.72,106.7,299.36,271.7,80.44,311.44,339.64,249.92,89.37,85.85,530.38,140.63,71.13,170.69
2020-09-18,93.55,282.66,181.07,285.93,238.3,133.58,256.85,227.39,317.19,356.77,438.71,40.97,69.92,304.23,253.97,79.5,115.19,300.43,268.57,78.86,323.91,349.88,250.52,98.56,94.84,529.42,148.66,76.17,172.93
2020-09-19,106.71,270.02,173.45,276.65,240.84,132.34,255.2,226.07,322.64,356.98,435.4,49.62,63.65,319.32,269.82,79.64,111.16,298.93,273.14,87.05,331.03,350.58,251.42,98.82,82.61,528.52,141.34,74.97,173.84
2020-09-20,99.2,274.45,178.25,289.79,244.76,132.54,264.82,216.72,330.93,352.81,443.78,54.55,77.15,316.05,264.2,76.48,120.96,297.43,267.26,79.32,321.74,348.87,250.94,100.91,90.23,528.01,147.35,79.29,186.39
2020-09-21,110.29,271.17,174.01,277.84,241.86,139.77,254.84,224.45,320.08,340.2,436.94,41.51,64.12,303.97,269.14,62.45,103.2,289.57,275.5,81.91,317.5,342.62,250.12,95.62,89.91,545.13,139.18,64.43,181.11
2020-09-22,110.03,280.9,177.57,293.24,242.49,143.22,254.96,225.11,323.5,351.7,446.51,41.44,72.8,312.24,266.61,69.55,108.82,291.62,281.12,82.41,314.61,351.78,248.37,98.85,95.32,531.76,139.27,69.96,175.42
2020-09-23,104.31,282.83,174.42,281.62,249.08,131.18,266.04,224.94,318.28,345.25,450.98,53.59,73.54,319.1,272.39,64.24,115.97,296.11,283.15,73.65,315.11,351.52,254.07,102.38,85.96,546.23,148.74,70.11,170.63
2020-09-24,92.36,288.61,167.77,283.07,249.73,138.91,268.56,217.24,315.34,346.55,455.59,46.78,71.04,310.78,273.6,80.78,106.91,297.32,281.77,82.71,327.24,353.67,255.6,108.68,88.78,550.88,146.83,78.17,180.64
2020-09-25,99.09,284.55,185.37,296.25,234.37,136.55,266.22,215.27,330.47,348.25,450.99,49.49,79.59,322.19,272.55,77.44,102.78,308.01,277.98,86.74,323.56,347.77,248.8,94.1,83.43,550.02,155.12,76.35,171.37
2020-09-26,111.63,282.18,186.94,286.96,239.01,136.13,259.96,228.58,330.67,360.79,459.45,55.13,71.29,313.48,261.16,64.3,113.04,297.44,271.93,82.36,327.9,343.72,251.83,95.26,84.34,538.93,151.39,79.77,177.21
2020-09-27,100.62,287.3,174.05,295.31,251.74,137.7,268.42,216.84,322.67,360.0,451.91,55.5,81.64,325.17,274.74,68.67,113.53,307.61,272.03,78.02,335.91,344.79,255.94,104.74,88.44,547.86,145.8,78.66,172.25
2020-09-28,93.47,289.16,168.22,289.61,234.49,128.03,270.84,236.52,330.17,346.62,447.23,38.18,72.72,322.51,263.76,66.24,110.18,299.05,286.97,74.63,332.49,362.86,266.15,95.66,84.58,545.71,156.19,65.38,172.88
2020-09-29,101.76,275.22,171.36,291.45,235.01,136.45,255.29,232.19,323.75,349.72,443.33,55.2,79.92,312.7,275.24,78.54,111.75,296.62,290.79,76.01,335.92,362.82,251.59,102.15,84.49,551.12,158.14,68.28,189.2
2020-09-30,111.71,284.56,170.97,283.47,245.53,134.75,259.63,232.23,337.96,359.99,454.87,45.09,84.66,325.62,260.53,73.2,111.12,301.87,275.26,84.96,320.24,357.02,267.85,94.97,87.46,541.49,148.95,65.55,188.62
2020-10-01,105.54,285.65,185.74,284.54,251.02,131.06,256.13,227.72,335.43,353.92,452.48,48.46,77.4,328.45,267.76,66.74,119.83,296.36,288.54,85.03,323.1,359.39,258.82,101.26,94.06,540.39,147.58,71.73,189.57
2020-10-02,94.91,278.97,175.14,286.93,254.83,128.78,254.4,227.64,340.14,353.74,464.36,54.53,70.55,324.89,275.89,71.35,114.23,304.96,292.17,92.03,327.13,350.21,269.39,97.41,93.98,556.18,147.08,83.7,180.12
2020-10-03,100.98,291.25,182.81,298.69,241.62,127.71,254.54,236.25,339.76,367.29,465.56,45.83,78.81,316.25,263.9,67.26,114.69,312.17,286.7,77.88,331.25,359.37,269.45,93.76,90.61,555.63,150.81,81.87,188.09
2020-10-04,98.14,283.88,170.86,296.11,239.22,133.17,270.9,237.09,332.23,352.86,448.71,44.75,85.82,324.54,270.0,83.92,106.75,308.49,275.5,80.32,338.47,354.8,257.95,98.28,98.68,552.07,158.67,77.16,187.57
2020-10-05,105.35,290.87,177.41,303.84,247.65,135.94,262.3,227.86,339.03,355.81,455.16,53.51,79.92,322.09,280.52,65.52,116.02,297.5,289.52,78.63,333.45,362.49,265.78,98.95,92.22,559.41,155.77,85.45,192.48
2020-10-06,112.71,279.8,185.91,297.12,244.95,143.2,262.08,232.0,334.25,360.08,460.67,48.71,76.58,321.26,271.39,81.73,123.29,304.58,286.02,86.17,330.59,354.09,255.91,106.69,93.41,556.46,145.15,78.11,177.02
2020-10-07,110.32,287.9,177.11,290.19,254.1,130.22,272.59,228.22,327.46,358.15,470.43,38.85,79.25,315.56,263.07,68.22,105.27,316.94,276.62,83.46,339.96,356.66,259.5,105.18,102.1,557.59,145.03,74.95,193.64
2020-10-08,108.85,284.32,179.49,292.16,256.72,147.07,271.63,223.7,332.16,352.99,471.25,39.92,74.44,330.67,269.94,75.78,124.55,317.34,283.85,76.72,330.33,352.9,266.68,95.66,90.89,550.73,154.07,70.03,185.67
2020-10-09,99.5,290.52,178.82,308.48,250.14,133.19,264.77,228.59,337.88,362.36,453.86,47.87,75.44,318.09,270.82,71.17,106.36,313.69,292.12,88.27,335.08,367.89,273.24,101.18,92.77,559.67,153.75,77.77,193.67
2020-10-10,95.93,285.18,175.79,296.81,245.94,137.57,259.35,240.23,340.83,373.61,462.9,57.51,78.0,326.11,266.39,78.11,120.4,303.83,294.96,89.76,340.96,363.96,273.27,104.25,101.78,553.44,150.89,84.13,194.13
2020-10-11,96.85,284.68,174.22,294.31,255.89,144.72,267.06,238.22,334.78,355.8,469.98,39.23,86.21,321.71,278.3,79.32,109.5,307.32,284.8,91.31,335.16,360.18,263.6,94.41,91.45,564.2,154.25,81.33,190.99
2020-10-12,99.9,295.48,174.18,300.23,242.65,134.13,263.23,238.63,328.39,362.18,473.16,51.28,85.79,335.65,283.05,65.65,116.56,315.77,295.89,77.9,347.24,373.29,268.19,95.51,102.22,563.54,158.69,72.56,189.05
2020-10-13,112.03,301.29,186.49,307.55,261.06,137.6,263.38,232.34,329.68,373.41,470.06,43.77,75.31,322.66,267.19,77.03,118.01,304.29,293.2,83.46,332.69,367.7,273.21,110.6,93.65,566.11,148.41,82.95,195.46
2020-10-14,115.32,297.86,183.32,293.95,248.23,132.08,274.78,229.25,336.72,364.78,470.04,53.0,85.59,330.48,270.6,82.36,115.7,303.06,283.16,85.99,339.74,375.12,270.2,107.3,101.27,572.03,155.24,78.72,189.62
2020-10-15,98.35,293.8,183.37,300.84,246.8,132.74,262.48,238.54,330.95,369.97,473.05,48.4,71.39,322.96,277.17,81.18,125.94,313.01,298.19,83.14,335.31,369.74,264.67,101.26,86.92,558.11,148.8,82.5,186.05
2020-10-16,108.04,305.33,191.86,304.12,243.27,130.74,280.36,232.97,348.12,363.0,477.86,43.13,73.95,330.81,275.48,72.88,107.83,320.61,285.61,82.55,343.17,366.73,276.96,99.6,97.97,566.32,156.5,87.05,190.42
2020-10-17,110.5,292.57,187.04,307.62,258.12,147.61,273.55,239.47,343.33,364.57,468.76,47.43,85.52,324.86,277.69,72.1,125.72,317.95,294.49,83.08,342.27,374.24,275.09,100.24,102.46,568.93,150.89,76.29,191.08
2020-10-18,98.1,294.2,186.66,298.55,255.33,131.53,268.5,230.18,335.99,362.9,474.41,43.99,73.02,335.42,286.47,72.65,115.28,306.92,283.4,88.6,347.91,360.72,267.19,96.09,94.25,564.99,163.29,71.23,182.41
2020-10-19,100.05,299.82,186.85,302.78,257.84,150.23,277.22,246.54,346.57,370.81,470.4,47.26,75.94,325.35,277.65,75.0,112.21,312.17,290.03,93.91,349.32,368.86,269.43,104.7,87.73,565.93,161.04,78.69,181.19
2020-10-20,110.03,288.26,191.01,303.22,253.62,144.8,264.77,245.28,340.3,378.45,468.98,53.44,88.5,331.71,282.6,76.63,119.3,315.15,294.33,85.09,337.36,375.0,273.28,100.59,90.05,575.65,163.63,85.08,188.46
2020-10-21,113.02,290.5,185.58,300.13,260.09,136.49,280.48,246.8,334.89,380.25,468.38,42.82,81.28,338.92,275.42,70.44,123.27,324.17,300.65,88.19,345.17,364.97,275.39,98.57,97.67,574.22,148.09,80.37,189.23
2020-10-22,111.41,307.37,187.81,309.94,259.89,139.69,275.42,229.99,340.32,371.77,479.73,59.58,75.43,338.64,272.66,82.76,114.52,324.9,303.77,92.28,348.4,377.67,270.89,103.41,101.1,571.49,160.9,74.93,183.06
2020-10-23,103.52,294.33,181.74,309.12,250.03,145.7,271.66,239.38,341.46,382.68,484.12,43.16,70.1,335.58,283.12,78.02,126.15,319.32,296.15,79.67,342.47,378.5,264.61,97.06,91.95,569.27,150.5,79.78,187.23
2020-10-24,113.32,309.71,197.73,311.33,252.91,152.19,285.94,236.44,339.11,368.15,486.37,51.54,71.41,336.84,278.32,69.21,119.26,328.89,291.14,87.94,354.67,364.8,277.88,102.87,105.42,569.58,152.33,81.75,185.25
2020-10-25,104.14,303.45,188.21,300.83,255.73,144.43,276.5,245.89,350.93,379.26,481.22,53.9,79.17,339.95,292.55,77.2,115.75,324.44,305.71,88.37,355.29,366.32,267.99,103.63,94.72,572.01,156.02,78.18,185.38
2020-10-26,100.13,309.47,179.78,307.63,253.43,138.99,281.03,238.36,349.88,379.71,484.18,44.12,82.88,340.08,291.21,81.64,126.27,325.53,297.39,81.23,346.09,368.87,277.62,103.01,94.52,583.99,159.78,80.22,187.49
2020-10-27,113.96,304.72,182.65,304.3,267.39,134.47,270.58,239.82,350.54,384.88,483.29,42.49,78.18,327.94,287.79,79.04,124.32,319.54,293.08,79.89,357.39,385.52,280.92,110.3,86.38,572.52,166.67,77.04,194.36
2020-10-28,108.75,309.85,184.95,308.17,252.88,136.19,277.02,240.41,347.72,386.03,485.38,44.46,81.23,345.65,280.43,79.12,118.69,324.83,303.42,80.42,353.77,379.48,284.8,108.42,101.91,579.34,169.04,83.54,184.67
2020-10-29,112.17,295.85,191.75,306.62,256.98,137.26,283.73,249.01,351.01,372.39,488.45,47.94,85.49,346.99,294.9,69.55,113.45,331.14,296.56,99.11,355.12,382.88,279.65,99.79,99.37,573.75,159.2,80.54,187.71
2020-10-30,103.47,302.19,198.52,309.76,253.82,137.05,287.16,237.14,351.2,379.83,487.81,54.46,70.99,343.47,277.33,78.39,126.1,327.54,290.32,87.77,356.5,370.08,268.6,106.04,101.73,591.88,159.36,78.16,188.13
2020-10-31,108.06,302.56,182.22,303.9,263.59,139.32,273.32,249.29,343.3,384.62,481.83,54.47,84.38,341.82,276.4,84.74,113.97,327.66,301.86,96.54,361.61,372.69,283.3,114.91,89.06,582.57,152.78,80.84,192.42
